Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,
1114,CA-2020-140585,12/18/2020,12/23/2020,Second Class,RA-19915,United States,92024,West,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,46.672,2,0.2,16.3352,9.3344
1115,CA-2020-140585,12/18/2020,12/23/2020,Second Class,RA-19915,United States,92024,West,FUR-BO-10002206,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,1,0.15,-12.6882,17.97495
1116,CA-2020-140585,12/18/2020,12/23/2020,Second Class,RA-19915,United States,92024,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,119.98,2,0,57.5904,0
1117,CA-2019-144855,7/22/2019,7/24/2019,Second Class,DL-13495,United States,94110,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,6.3,2,0,3.024,0
1118,CA-2018-142755,9/4/2018,9/8/2018,Standard Class,CS-12355,United States,30076,South,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9,5,0,137.151,0
1119,CA-2018-142755,9/4/2018,9/8/2018,Standard Class,CS-12355,United States,30076,South,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0,111.591,0
1120,CA-2018-142755,9/4/2018,9/8/2018,Standard Class,CS-12355,United States,30076,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",4.36,2,0,2.0492,0
1121,CA-2018-142755,9/4/2018,9/8/2018,Standard Class,CS-12355,United States,30076,South,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0,7.4872,0
1122,US-2017-147627,1/20/2017,1/26/2017,Standard Class,HL-15040,United States,72401,South,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,699.93,7,0,181.9818,0
1123,US-2017-147627,1/20/2017,1/26/2017,Standard Class,HL-15040,United States,72401,South,OFF-AR-10002375,Office Supplies,Art,Newell 351,22.96,7,0,6.6584,0
1124,US-2017-147627,1/20/2017,1/26/2017,Standard Class,HL-15040,United States,72401,South,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",38.6,4,0,11.58,0
1125,US-2017-147627,1/20/2017,1/26/2017,Standard Class,HL-15040,United States,72401,South,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,3,0,1.7901,0
1126,US-2017-147627,1/20/2017,1/26/2017,Standard Class,HL-15040,United States,72401,South,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,23.34,3,0,10.9698,0
1127,US-2017-147627,1/20/2017,1/26/2017,Standard Class,HL-15040,United States,72401,South,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1067.94,3,0,224.2674,0
1128,CA-2018-105970,3/2/2018,3/7/2018,Standard Class,PA-19060,United States,47374,Central,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,10.16,1,0,2.6416,0
1129,CA-2018-105970,3/2/2018,3/7/2018,Standard Class,PA-19060,United States,47374,Central,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,101.88,6,0,50.94,0
1130,CA-2019-112102,4/12/2019,4/16/2019,Standard Class,BD-11605,United States,22153,South,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,343.92,4,0,75.6624,0
1131,CA-2019-112102,4/12/2019,4/16/2019,Standard Class,BD-11605,United States,22153,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,40.99,1,0,20.0851,0
1132,CA-2019-112102,4/12/2019,4/16/2019,Standard Class,BD-11605,United States,22153,South,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,5,0,28.755,0
1133,US-2019-114776,12/6/2019,12/7/2019,First Class,GG-14650,United States,94509,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,19.44,3,0,9.3312,0
1134,US-2019-134908,6/5/2019,6/9/2019,Standard Class,JS-15940,United States,19134,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",124.608,4,0.2,-23.364,24.9216
1135,US-2019-134908,6/5/2019,6/9/2019,Standard Class,JS-15940,United States,19134,East,OFF-LA-10000973,Office Supplies,Labels,Avery 502,7.56,3,0.2,2.646,1.512
1136,US-2019-148803,12/11/2019,12/11/2019,Same Day,LR-16915,United States,33030,South,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,85.224,3,0.2,7.4571,17.0448
1137,CA-2019-152170,11/12/2019,11/15/2019,Second Class,FH-14275,United States,46350,Central,OFF-EN-10002831,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",287.52,8,0,129.384,0
1138,CA-2019-152170,11/12/2019,11/15/2019,Second Class,FH-14275,United States,46350,Central,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,0,10.5504,0
1139,CA-2019-152170,11/12/2019,11/15/2019,Second Class,FH-14275,United States,46350,Central,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,19.98,2,0,8.991,0
1140,CA-2019-152170,11/12/2019,11/15/2019,Second Class,FH-14275,United States,46350,Central,OFF-AR-10003394,Office Supplies,Art,Newell 332,20.58,7,0,5.5566,0
1141,CA-2019-152170,11/12/2019,11/15/2019,Second Class,FH-14275,United States,46350,Central,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,17.38,2,0,8.69,0
1142,CA-2017-146969,9/29/2017,10/3/2017,Standard Class,AP-10915,United States,90045,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,204.6,2,0,53.196,0
1143,CA-2017-146969,9/29/2017,10/3/2017,Standard Class,AP-10915,United States,90045,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,8.72,4,0,2.8776,0
1144,CA-2017-146969,9/29/2017,10/3/2017,Standard Class,AP-10915,United States,90045,West,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,6.48,1,0,3.1104,0
1145,CA-2017-146969,9/29/2017,10/3/2017,Standard Class,AP-10915,United States,90045,West,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,686.32,2,0.2,223.054,137.264
1146,CA-2017-146969,9/29/2017,10/3/2017,Standard Class,AP-10915,United States,90045,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18,1,0,16.7886,0
1147,CA-2018-112452,4/4/2018,4/4/2018,Same Day,NC-18340,United States,48911,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.076,2,0.1,107.346,64.4076
1148,CA-2018-112452,4/4/2018,4/4/2018,Same Day,NC-18340,United States,48911,Central,OFF-FA-10000735,Office Supplies,Fasteners,Staples,5.84,2,0,2.628,0
1149,CA-2018-112452,4/4/2018,4/4/2018,Same Day,NC-18340,United States,48911,Central,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2,0,5.8696,0
1150,CA-2018-112452,4/4/2018,4/4/2018,Same Day,NC-18340,United States,48911,Central,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,10.95,1,0,0.438,0
1151,CA-2018-112452,4/4/2018,4/4/2018,Same Day,NC-18340,United States,48911,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,599.98,2,0,209.993,0
1152,CA-2018-113971,5/8/2018,5/14/2018,Standard Class,CB-12535,United States,44221,East,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",8.352,6,0.2,1.2528,1.6704
1153,CA-2019-160395,12/31/2019,1/6/2020,Standard Class,KL-16555,United States,89502,West,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",3.64,2,0,1.638,0
1154,CA-2019-160395,12/31/2019,1/6/2020,Standard Class,KL-16555,United States,89502,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',159.768,7,0.2,53.9217,31.9536
1155,CA-2017-136567,12/20/2017,12/21/2017,First Class,PS-19045,United States,22801,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",122.48,2,0,0,0
1156,CA-2017-136567,12/20/2017,12/21/2017,First Class,PS-19045,United States,22801,South,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2244.48,7,0,493.7856,0
1157,CA-2017-136567,12/20/2017,12/21/2017,First Class,PS-19045,United States,22801,South,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,62.31,3,0,29.2857,0
1158,CA-2017-136567,12/20/2017,12/21/2017,First Class,PS-19045,United States,22801,South,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",455.1,2,0,100.122,0
1159,CA-2019-149314,7/2/2019,7/7/2019,Second Class,GB-14530,United States,90004,West,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,195.184,1,0.2,19.5184,39.0368
1160,CA-2020-147039,6/29/2020,7/4/2020,Standard Class,AA-10315,United States,55407,Central,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",362.94,3,0,90.735,0
1161,CA-2020-147039,6/29/2020,7/4/2020,Standard Class,AA-10315,United States,55407,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,11.54,2,0,5.77,0
1162,CA-2017-126522,9/1/2017,9/5/2017,Second Class,LT-16765,United States,92025,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",53.94,3,0,15.6426,0
1163,CA-2017-127964,3/3/2017,3/8/2017,Standard Class,AP-10720,United States,10035,East,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,9.99,1,0,4.5954,0
1164,CA-2017-127964,3/3/2017,3/8/2017,Standard Class,AP-10720,United States,10035,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,125.76,3,0.2,40.872,25.152
1165,CA-2017-127964,3/3/2017,3/8/2017,Standard Class,AP-10720,United States,10035,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",25.32,5,0.2,9.1785,5.064
1166,CA-2017-117709,5/4/2017,5/8/2017,Standard Class,PM-18940,United States,49201,Central,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,46.8,4,0,21.06,0
1167,CA-2018-125416,11/2/2018,11/2/2018,Same Day,KC-16540,United States,98115,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,447.93,9,0,49.2723,0
1168,CA-2020-145226,12/8/2020,12/10/2020,Second Class,DL-13315,United States,10035,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0,33.9388,0
1169,CA-2020-145226,12/8/2020,12/10/2020,Second Class,DL-13315,United States,10035,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,272.94,3,0,0,0
1170,CA-2020-145226,12/8/2020,12/10/2020,Second Class,DL-13315,United States,10035,East,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,19.44,3,0,9.3312,0
1171,CA-2020-145226,12/8/2020,12/10/2020,Second Class,DL-13315,United States,10035,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,31.92,4,0,8.2992,0
1172,US-2017-100279,3/10/2017,3/14/2017,Standard Class,SW-20275,United States,48073,Central,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",22.38,2,0,10.7424,0
1173,CA-2017-158064,4/21/2017,4/25/2017,Standard Class,AA-10375,United States,90008,West,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,16.52,5,0.2,5.5755,3.304
1174,US-2018-104430,10/22/2018,10/26/2018,Standard Class,LT-17110,United States,61701,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,5.176,4,0.8,-7.764,4.1408
1175,CA-2018-132080,8/22/2018,8/25/2018,First Class,DP-13105,United States,10035,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",50.112,6,0.2,16.2864,10.0224
1176,CA-2019-161207,8/29/2019,9/3/2019,Standard Class,AB-10060,United States,3301,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,0,8.0997,0
1177,CA-2017-120243,12/27/2017,12/30/2017,Second Class,AT-10435,United States,90004,West,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,11.56,4,0,5.4332,0
1178,CA-2019-113621,12/1/2019,12/5/2019,Standard Class,JE-15745,United States,20852,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,172.5,2,0,51.75,0
1179,CA-2019-113621,12/1/2019,12/5/2019,Standard Class,JE-15745,United States,20852,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,179.97,3,0,44.9925,0
1180,CA-2019-168081,4/24/2019,4/27/2019,Second Class,CA-12055,United States,77070,Central,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,3,0.2,64.674,51.7392
1181,CA-2017-128146,6/21/2017,6/25/2017,Standard Class,DB-13060,United States,8701,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,1322.93,7,0,357.1911,0
1182,CA-2017-128146,6/21/2017,6/25/2017,Standard Class,DB-13060,United States,8701,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.76,2,0,1.0904,0
1183,CA-2020-138779,1/14/2020,1/15/2020,First Class,RB-19570,United States,28540,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",21.744,1,0.2,7.3386,4.3488
1184,CA-2020-138779,1/14/2020,1/15/2020,First Class,RB-19570,United States,28540,South,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,7.92,5,0.2,0.693,1.584
1185,CA-2017-127131,11/24/2017,11/30/2017,Standard Class,HR-14830,United States,98103,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,12.096,7,0.2,4.2336,2.4192
1186,CA-2017-127131,11/24/2017,11/30/2017,Standard Class,HR-14830,United States,98103,West,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",485.88,6,0,9.7176,0
1187,CA-2017-127131,11/24/2017,11/30/2017,Standard Class,HR-14830,United States,98103,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,25.92,4,0,12.4416,0
1188,CA-2017-127131,11/24/2017,11/30/2017,Standard Class,HR-14830,United States,98103,West,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",197.58,2,0,53.3466,0
1189,CA-2020-117212,2/26/2020,2/28/2020,Second Class,BT-11530,United States,90036,West,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0,22.1184,0
1190,CA-2020-117212,2/26/2020,2/28/2020,Second Class,BT-11530,United States,90036,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,889.536,8,0.2,66.7152,177.9072
1191,CA-2020-117212,2/26/2020,2/28/2020,Second Class,BT-11530,United States,90036,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224,178.4448
1192,CA-2020-117212,2/26/2020,2/28/2020,Second Class,BT-11530,United States,90036,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,223.92,4,0,109.7208,0
1193,CA-2020-117212,2/26/2020,2/28/2020,Second Class,BT-11530,United States,90036,West,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,23.12,4,0,11.3288,0
1194,US-2018-130519,9/15/2018,9/15/2018,Same Day,NG-18355,United States,33065,South,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,3,0.2,5.4432,3.1104
1195,US-2018-130519,9/15/2018,9/15/2018,Same Day,NG-18355,United States,33065,South,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,15.712,4,0.2,2.5532,3.1424
1196,US-2018-130519,9/15/2018,9/15/2018,Same Day,NG-18355,United States,33065,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",24.672,2,0.2,2.1588,4.9344
1197,US-2018-130519,9/15/2018,9/15/2018,Same Day,NG-18355,United States,33065,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",55.968,1,0.2,-2.0988,11.1936
1198,CA-2019-130946,4/8/2019,4/12/2019,Standard Class,ZC-21910,United States,77041,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.928,9,0.2,64.7892,86.3856
1199,CA-2019-130946,4/8/2019,4/12/2019,Standard Class,ZC-21910,United States,77041,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,95.984,4,0.3,-4.1136,28.7952
1200,CA-2019-130946,4/8/2019,4/12/2019,Standard Class,ZC-21910,United States,77041,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1088.792,4,0.8,-1850.9464,871.0336
1201,CA-2019-114727,7/18/2019,7/24/2019,Standard Class,LS-16945,United States,80219,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006,108.8016
1202,CA-2019-114727,7/18/2019,7/24/2019,Standard Class,LS-16945,United States,80219,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,1.872,3,0.7,-1.4352,1.3104
1203,CA-2019-114727,7/18/2019,7/24/2019,Standard Class,LS-16945,United States,80219,West,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,854.352,3,0.2,10.6794,170.8704
1204,CA-2019-114727,7/18/2019,7/24/2019,Standard Class,LS-16945,United States,80219,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",593.568,2,0.2,0,118.7136
1205,CA-2019-114727,7/18/2019,7/24/2019,Standard Class,LS-16945,United States,80219,West,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804,67.608
1206,CA-2020-133235,8/1/2020,8/4/2020,First Class,LH-16750,United States,28205,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,5,0.2,16.9975,54.392
1207,CA-2019-137050,7/14/2019,7/18/2019,Second Class,SW-20755,United States,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0,3.363,0
1208,CA-2019-137050,7/14/2019,7/18/2019,Second Class,SW-20755,United States,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,9.144,3,0.2,3.2004,1.8288
1209,CA-2019-137050,7/14/2019,7/18/2019,Second Class,SW-20755,United States,10009,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,14.07,7,0,6.8943,0
1210,CA-2019-137050,7/14/2019,7/18/2019,Second Class,SW-20755,United States,10009,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86,7,0,10.465,0
1211,CA-2019-137050,7/14/2019,7/18/2019,Second Class,SW-20755,United States,10009,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.544,2,0.2,2.8836,1.7088
1212,CA-2019-137050,7/14/2019,7/18/2019,Second Class,SW-20755,United States,10009,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,579.136,4,0.2,21.7176,115.8272
1213,US-2020-118087,9/9/2020,9/13/2020,Standard Class,SP-20620,United States,19134,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,141.372,2,0.3,-48.4704,42.4116
1214,US-2020-118087,9/9/2020,9/13/2020,Standard Class,SP-20620,United States,19134,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.036,2,0.7,-2.3276,2.1252
1215,US-2020-118087,9/9/2020,9/13/2020,Standard Class,SP-20620,United States,19134,East,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",4.503,1,0.7,-3.6024,3.1521
1216,US-2020-118087,9/9/2020,9/13/2020,Standard Class,SP-20620,United States,19134,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",4.672,1,0.2,1.5768,0.9344
1217,US-2020-118087,9/9/2020,9/13/2020,Standard Class,SP-20620,United States,19134,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,95.88,3,0.2,28.764,19.176
1218,US-2020-118087,9/9/2020,9/13/2020,Standard Class,SP-20620,United States,19134,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",17.024,2,0.2,1.7024,3.4048
1219,US-2020-118087,9/9/2020,9/13/2020,Standard Class,SP-20620,United States,19134,East,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,3,0.2,64.674,51.7392
